id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1430405,Basic Studio With Top Location and View . Carmo 3,3944088,Estudios,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14591,-8.61776,Entire home/apt,40,2,410,2024-12-09,2.99,7,294,51,19337/AL
1432272,Feel Porto Downtown City Break,2228036,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15028,-8.60696,Entire home/apt,,1,121,2024-09-29,0.89,112,347,8,5317/AL
1437251,"Stone House 2, com terraço e Wi-Fi",7720702,José,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15572615612435,-8.607179435183056,Entire home/apt,126,3,153,2024-11-05,1.20,2,265,23,
1437344,"Chalé encantador, de estilo rural",7720982,Rogério,SANTA MARIA DA FEIRA,"Santa Maria da Feira, Travanca, Sanfins e Espargo",40.92062,-8.57553,Entire home/apt,186,2,8,2024-07-27,0.09,1,298,1,49881/AL
1459519,"T3 com piscina e jacuzzi - ""Tristão e Isolda""",7823650,Tiago,VALE DE CAMBRA,Macieira de Cambra,40.86477,-8.36892,Entire home/apt,99,2,78,2024-09-28,0.66,9,350,8,54708/AL
1473897,Citybreak - Apartments - São Bento,2686177,Citybreak,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14581,-8.60873,Entire home/apt,135,1,3,2014-09-16,0.02,27,349,0,
1476656,Studio with terrace @ historic centre,504285,Raul,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14445,-8.61753,Entire home/apt,86,3,570,2024-12-04,4.12,4,341,64,6452/AL
1481442,Ribeira Cinema Apartments - 2 Bedrooms (1interior),1619243,Tomé Receptionist,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14114,-8.6091,Entire home/apt,119,1,17,2022-10-09,0.12,4,313,0,6842/AL
1488437,Foz Gardens,7959537,Manuela,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.14937,-8.6663,Entire home/apt,45,2,15,2024-09-15,0.19,2,334,3,51881/AL
1492432,Fabrica House downtown cozy WIFI,7977641,Gisela,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14684,-8.61207,Entire home/apt,59,3,636,2024-11-12,4.63,3,26,24,46830/AL
1525964,Quarto Suite com acesso a terraço,7782764,João,MATOSINHOS,São Mamede de Infesta e Senhora da Hora,41.19267,-8.60796,Private room,39,5,36,2024-08-11,0.28,4,153,2,
1543906,Casa de Coelhosa - Alojamento local,8228380,Carlos,VALE DE CAMBRA,São Pedro de Castelões,40.83906,-8.40257,Entire home/apt,561,1,47,2024-10-26,0.46,5,360,4,9612/AL
1548917,"Maison de 3 chambres à Pigeiros, Portugal",5667552,Manuel,SANTA MARIA DA FEIRA,Caldas de São Jorge e de Pigeiros,40.954123394762526,-8.48388837300282,Entire home/apt,80,2,61,2024-10-13,0.49,1,320,7,
1553544,Apartment in newly renewed building,8272913,Ricardo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15453,-8.61608,Entire home/apt,31,2,43,2024-11-12,0.43,1,334,5,37518/AL
1571309,Cozy room close to the airport,8352490,Mahmoud,PORTO,Ramalde,41.17291,-8.63362,Private room,,1,0,,,1,0,0,
1590407,"Apartment Vila do Conde, Porto Near the Beach",8455542,Maria Do Rosário,VILA DO CONDE,Vila do Conde,41.35098,-8.75082,Entire home/apt,76,3,32,2024-08-24,0.25,1,363,3,
1600427,Garden House Downtown with Garage,8529851,Jorge,PORTO,Bonfim,41.14722,-8.59808,Entire home/apt,107,3,286,2024-12-03,2.11,7,335,35,29424/AL
1657483,"Pretty flat terrace, ar cond, free parking, Host 6",680010,Liana,PORTO,Bonfim,41.14627,-8.59439,Entire home/apt,84,2,172,2024-11-02,1.26,7,343,28,4826/AL
1680589,Dream View In Trendy Pvt Condo Penthouse Apt,1818634,Claudia,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.1528,-8.66868,Entire home/apt,176,3,67,2023-07-22,0.49,1,340,0,53616/AL
1688002,Villa by the Porto Beach,8921433,Charles David,MATOSINHOS,Matosinhos e Leça da Palmeira,41.186161,-8.694656,Entire home/apt,450,4,43,2024-08-28,0.32,1,7,5,158381/AL
1694480,Ribeira Cinema Apartments _ 1 Bedroom Apartment,1619243,Tomé Receptionist,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14114,-8.6091,Entire home/apt,110,1,21,2024-05-24,0.26,4,300,1,32112/AL
1694547,Ribeira Cinema Apartments _ Superior Studios,1619243,Tomé Receptionist,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14114,-8.6091,Entire home/apt,97,1,25,2024-07-18,0.48,4,353,1,6837/AL
1712267,Spot Apartments - Trindade 2,582444,Spot,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.154598,-8.610099,Entire home/apt,99,1,60,2023-08-26,0.45,11,288,0,5492/AL
1714665,Bolhão 2 Pátio,9043471,Idalina,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14913,-8.60664,Entire home/apt,,3,0,,,4,336,0,5426 AL
1714670,Bolhão 1 Cidade,9043471,Idalina,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14913,-8.60664,Entire home/apt,,3,0,,,4,365,0,5442/AL
1719942,Studio WBwGG,9070329,Maria Alexandra,PORTO,Campanhã,41.15355,-8.58863,Private room,,2,59,2018-08-12,0.46,1,0,0,
1725356,Studio at Alfandega Apartments,9093792,Chris,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14365,-8.62309,Entire home/apt,63,2,72,2023-04-05,0.58,3,337,0,7090/AL
1725571,CLÉRIGOS BLUE (Double Small Studio),12897618,Mário,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14532,-8.61339,Entire home/apt,43,2,952,2024-12-09,7.02,22,231,107,45802/AL
1726170,CLÉRIGOS GREEN (Double Studio),12897618,Mário,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14557491094853,-8.613843731442774,Entire home/apt,61,2,976,2024-12-05,7.17,22,219,105,45802/AL
1726242,Clérigos microstudio/suite 1st floor,12897618,Mário,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14558,-8.61385,Entire home/apt,33,2,733,2024-12-09,5.39,22,295,86,45802/AL
1728725,CLÉRIGOS ORANGE (Double Studio),12897618,Mário,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14479,-8.61325,Entire home/apt,45,2,851,2024-12-09,6.32,22,243,94,45802/AL
1728778,BY CLÉRIGOS YELLOW (Double Studio),12897618,Mário,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14558,-8.61385,Entire home/apt,42,2,863,2024-12-05,6.35,22,258,94,45802/AL
1728818,CLÉRIGOS RED (Double Studio),12897618,Mário,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14558,-8.61385,Entire home/apt,59,2,814,2024-12-10,5.97,22,220,88,45802/AL
1728836,CLÉRIGOS PURPLE (Double micro studio),12897618,Mário,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14558,-8.61385,Entire home/apt,34,2,811,2024-12-01,5.98,22,284,92,45802/AL
1745872,Feel Porto Downtown Essence,2228036,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1504,-8.6069,Entire home/apt,,1,62,2024-11-08,0.46,112,118,4,51537/AL
1749154,Casa D' Avó,9203612,André,ESPINHO,Espinho,41.00673,-8.64472,Entire home/apt,300,5,60,2019-09-14,0.47,1,179,0,28941/PL
1753203,Duplex with Terrace | Ace Location - Clean & Safe,7628011,Afonso,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14535,-8.61275,Entire home/apt,122,1,376,2024-11-24,2.80,1,38,31,19239/AL
1804434,Superior Apartment with 1 Room and Terrace,6450606,Joana,PORTO,Lordelo do Ouro e Massarelos,41.15377,-8.62584,Entire home/apt,95,1,47,2024-08-17,0.37,5,357,6,
1806117,Loft with river view by YoursPorto,1675750,YoursPorto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1408,-8.61514,Entire home/apt,115,1,406,2024-11-26,3.01,21,295,50,12182/AL
1832526,Studio in Oporto,9583733,Eduardo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14413,-8.61791,Entire home/apt,54,3,183,2024-11-05,1.51,2,357,34,7330/AL
1849074,Watermillhouse  Cottage in Nature Reserve,7493651,Aida,VALONGO,Campo e Sobrado,41.17091,-8.47578,Entire home/apt,71,3,105,2024-12-13,1.32,1,11,14,74105/AL
1858460,Almada 329 Apartment,5897201,Marco,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1489,-8.61341,Entire home/apt,46,2,465,2024-11-19,3.90,16,352,41,19111/AL
1865618,Home away from home...in Porto!,9727633,Rosiris,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.13169,-8.60706,Entire home/apt,209,3,31,2024-10-20,0.24,2,359,7,45652/AL
1911146,Apartment  Douro Ribeira Porto,6410302,Luis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14026,-8.61289,Entire home/apt,74,2,495,2024-11-22,3.69,2,164,51,7057/AL
1923674,Eiffel Riverside Garden (Ribeira),9943979,Miguel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14085,-8.60851,Entire home/apt,124,2,367,2024-12-08,2.83,2,353,39,27018/AL
1939223,The Pool House-up to 10p,3141414,Alcina,VILA NOVA DE GAIA,Oliveira do Douro,41.10989,-8.59256,Entire home/apt,250,1,98,2022-09-22,0.75,1,291,0,
1949096,Porto Invictus,10079202,Porto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1504,-8.6053,Entire home/apt,84,2,326,2024-11-20,2.43,1,347,29,85269/AL
2961935,Feel Porto Downtown City Roofs,2228036,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15028,-8.60696,Entire home/apt,164,1,75,2024-11-10,0.60,112,319,2,51544/AL
2971940,Casa do Porto Carreiro,15163187,Nuno,OLIVEIRA DE AZEMÉIS,Ossela,40.81889,-8.43329,Entire home/apt,85,2,71,2024-11-20,0.62,1,310,20,Registo n°20090/AL
2976144,PortoSense Ribeira T0 Aprt  2/3 pax,14921668,PortoSense,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14217,-8.61227,Entire home/apt,127,1,2,2023-11-28,0.07,5,273,0,
2991748,Room in center  near the beach.,14905055,Isabel,VILA DO CONDE,Vila do Conde,41.35096,-8.74409,Private room,30,2,202,2024-11-30,1.58,3,354,29,
2991886,Room in center  near the beach,14905055,Isabel,VILA DO CONDE,Vila do Conde,41.3503,-8.74521,Private room,72,2,17,2024-08-20,0.15,3,354,1,
3014885,Vila Nova de Gaia_near Madalena beach & Oporto II,15331047,Rui,VILA NOVA DE GAIA,Madalena,41.10842,-8.63279,Private room,35,3,11,2019-08-12,0.09,1,0,0,
3035176,S. Bento I - Studio with terrace,2891070,Stay In,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14557,-8.61181,Entire home/apt,92,1,26,2023-10-21,0.20,3,325,0,
3049916,Egg Nuts Apt - Historic Center,12759224,Confeitaria Primar,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14708,-8.61664,Entire home/apt,88,3,72,2024-12-04,0.57,5,273,13,5616/AL
3059818,Enjoy Porto Apartment by Porto City Hosts,101838501,Porto City Hosts,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15337,-8.60743,Entire home/apt,,2,63,2024-10-15,0.50,65,0,12,32785/AL
3068627,PortoPath- Duplex with mezanine very bright,3277008,Bonjardim,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15609,-8.60733,Entire home/apt,76,1,86,2019-09-24,0.67,4,295,0,12275/Al
3071032,Breathtaking views of the Douro outlet 2-room apt,15629769,Gergely,VILA NOVA DE GAIA,Canidelo,41.13129,-8.6607,Entire home/apt,50,4,131,2024-11-03,1.38,3,334,15,76420/AL
2828877,Cosy apartment and central -Tourism,3277008,Bonjardim,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15741,-8.60856,Entire home/apt,61,1,122,2022-08-17,0.94,4,326,0,12278/Al
2837052,PATH STUDIO,3277008,Bonjardim,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1582,-8.6085,Entire home/apt,62,1,80,2020-01-18,0.62,4,324,0,12283/AL
2840980,Villa with private pool and garden by Go2oporto,14536062,Cidadeximia,PÓVOA DE VARZIM,"AVer-o-Mar, Amorim e Terroso",41.40861,-8.725,Entire home/apt,160,2,35,2024-08-24,0.31,1,343,6,143655/AL
2844941,Porto next to beach of Gaia,9727633,Rosiris,VILA NOVA DE GAIA,Canidelo,41.13074,-8.64348,Entire home/apt,99,2,18,2023-08-16,0.14,2,190,0,
2850921,Apartamento  a 50 metros da praia,14578573,Lídio,VILA NOVA DE GAIA,Gulpilhares e Valadares,41.075,-8.6553,Entire home/apt,90,4,27,2024-08-22,0.22,1,247,3,111279/AL
2851241,FLH Porto Vista House,3953109,Feels Like Home,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.1368522644043,-8.61056137084961,Entire home/apt,308,1,190,2024-11-23,1.47,75,3,24,52331/AL
2869292,Páteo,14667345,Maria Manuela,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14412,-8.61256,Entire home/apt,140,2,109,2024-08-19,0.84,4,207,5,45863/AL 45874/AL 45876/AL 45881/AL
2885844,Douro Marina Studios,14747315,Abel,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.14267,-8.64629,Entire home/apt,110,2,87,2024-09-12,0.67,1,341,6,46915/AL
2888308,"Stone House1, Central with Terrace",7720702,José,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15549,-8.6091,Entire home/apt,71,3,58,2024-08-12,0.46,2,364,2,
2905644,Private room 4 with private wc and closed balcony,6369029,Teresa,PORTO,Paranhos,41.1712,-8.59501,Private room,12,14,65,2024-11-29,0.50,14,105,12,Exempt
2907220,View over the mouth of the Douro,14853677,Ester,PORTO,Lordelo do Ouro e Massarelos,41.15011,-8.64251,Entire home/apt,75,5,62,2024-11-01,0.54,1,306,13,48313/AL
2918705,Room in center  near the beach,14905055,Isabel,VILA DO CONDE,Vila do Conde,41.35096,-8.74409,Private room,35,2,77,2024-10-11,0.61,3,274,17,
2921506,Tiles House-Lima5,14898722,Susana,PORTO,Bonfim,41.15593,-8.60246,Entire home/apt,55,3,222,2020-10-10,1.72,2,41,0,75060/AL
2921985,PortoSense  Ribeira  T1 Apart Duplex   2/6 pax,14921668,PortoSense,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14122,-8.6134,Entire home/apt,180,1,152,2024-11-21,1.19,5,209,41,
2923070,Adorable Apartment In Great Area by PortoCityHosts,101838501,Porto City Hosts,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14233,-8.61517,Entire home/apt,50,1,315,2024-11-15,2.63,65,70,13,35755/AL
2932569,Alegria 319 | 3D @ Porto Downtown,14358016,Estável,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1507,-8.60371,Entire home/apt,200,2,94,2022-04-17,0.82,2,338,0,19336/AL
2951239,"T3 pool, gynasium, sauna",14955786,Paulo,MATOSINHOS,Matosinhos e Leça da Palmeira,41.19535,-8.69141,Entire home/apt,95,2,62,2022-08-27,0.49,1,362,0,
3910004,Studio in the center with balcony,20011978,Tiago,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15302,-8.61059,Entire home/apt,100,2,50,2017-10-16,0.41,5,213,0,94824/AL
3910405,Loft with Garden View,20011978,Tiago,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15317,-8.6103,Entire home/apt,89,2,51,2024-11-27,0.43,5,246,6,94824/AL
3910618,Central Loft with AC and Garden,20011978,Tiago,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15152,-8.61189,Entire home/apt,94,2,103,2024-12-05,0.84,5,252,18,94824/AL
3912953,City Silhouette,20267107,Francisco,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14439,-8.6109,Entire home/apt,70,2,245,2020-10-22,1.95,2,0,0,15133/AL
3915339,City Double View,20267107,Francisco,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14269,-8.6082,Entire home/apt,70,2,233,2020-03-01,1.86,2,0,0,15136/AL
3920836,Casa da Nininha,20310699,Andre,VALE DE CAMBRA,Roge,40.85447,-8.36033,Entire home/apt,671,1,0,,,7,21,0,
3929749,Casa da Nininha - T1 Duplex Verde,20310699,Andre,VALE DE CAMBRA,Roge,40.85497,-8.3608,Entire home/apt,107,2,0,,,7,16,0,
3930080,Casa da Nininha - T1 Amarelo,20310699,Andre,VALE DE CAMBRA,Roge,40.85625,-8.36027,Entire home/apt,99,2,1,2016-08-31,0.01,7,17,0,
3930330,Casa da Nininha - T1 Azulão,20310699,Andre,VALE DE CAMBRA,Roge,40.8545,-8.36118,Entire home/apt,99,2,0,,,7,5,0,
3930559,Casa da Nininha - T1 Bordeaux,20310699,Andre,VALE DE CAMBRA,Roge,40.85625,-8.36086,Entire home/apt,99,2,0,,,7,5,0,
3930925,Casa da Nininha - T0 Rosa,20310699,Andre,VALE DE CAMBRA,Roge,40.85661,-8.36175,Entire home/apt,86,2,0,,,7,17,0,
3936940,Walk Through Downtown From a Peaceful Apartment,20397743,Patrícia E Bruno,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15049,-8.61536,Entire home/apt,35,2,788,2024-12-08,6.31,8,357,78,53757/AL
3940180,PORTO TERRACE ❤️ 70m2 Apartment w/ lovely Balcony,20415545,Ricardo & Friends PT,ESPINHO,Espinho,41.00482,-8.63609,Entire home/apt,70,1,65,2024-11-27,0.52,1,332,8,39829/AL
3957096,Casa da Nininha - T0 Azul Claro,20310699,Andre,VALE DE CAMBRA,Roge,40.85519,-8.36108,Entire home/apt,86,2,5,2020-02-16,0.06,7,17,0,
3967347,Estudio economico na Lapa,2686177,Citybreak,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15976,-8.61133,Entire home/apt,,1,25,2023-09-17,0.22,27,0,0,76049/AL
3975853,Citybrea -Apartments - Lapa,2686177,Citybreak,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15902,-8.61266,Entire home/apt,51,1,28,2024-11-03,0.24,27,359,11,45309/AL
3984639,Citybreak - Apartments - Lapa,2686177,Citybreak,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15699,-8.61172,Entire home/apt,56,1,1,2023-10-06,0.07,27,365,0,76049/AL
3991998,Citybreak - Apartments - Lapa,2686177,Citybreak,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15928,-8.61284,Entire home/apt,54,1,7,2024-04-21,0.06,27,365,1,76049/AL
4010392,Apartment in Ribeira (in need of works),2686177,Citybreak,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14118,-8.61507,Entire home/apt,,1,9,2022-12-11,0.09,27,0,0,42524/AL
4013512,Apartamento T2 Vista Cidade para 4 pessoas,20809128,Recepção,ESPINHO,Espinho,41.00935,-8.64585,Entire home/apt,110,1,0,,,3,350,0,
4020719,Citybreak-Apartments  -  623,2686177,Citybreak,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14729,-8.60943,Entire home/apt,128,1,2,2016-08-07,0.02,27,353,0,50192/AL
4021422,Citybreak - Apartments - Bolhão,2686177,Citybreak,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15227,-8.60443,Entire home/apt,71,2,8,2022-07-26,0.07,27,357,0,43359/AL
4021975,Citybreak - Apartments - Bolhão,2686177,Citybreak,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15189,-8.60527,Entire home/apt,58,1,1,2015-06-06,0.01,27,362,0,43353/AL
4023282,Quarto casal acolhedor,20857837,Jordana,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13545,-8.60822,Private room,,1,0,,,1,2,0,
4027304,Citybreak - Apartments - Bolhão,2686177,Citybreak,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1506,-8.6043,Entire home/apt,,1,3,2019-09-06,0.04,27,0,0,43352/AL
4037558,Wine Apartments II - Ribeira 1BR by LovelyStay,7260938,Carlos,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1432313,-8.6145272,Entire home/apt,31,2,136,2024-11-12,1.09,3,226,12,3665/AL
4043215,Casa da Praia em Valadares,20962214,José Francisco,VILA NOVA DE GAIA,Gulpilhares e Valadares,41.09457,-8.65838,Entire home/apt,159,5,11,2024-08-27,0.12,1,12,3,22118/AL
4043481,Ilda's Home - Garden,15554002,Pedro,PORTO,Bonfim,41.157848,-8.5944,Entire home/apt,366,1,88,2023-10-30,0.71,13,256,0,28217/AL
4043511,Ilda's Home - Balcony,15554002,Pedro,PORTO,Bonfim,41.157848,-8.5944,Entire home/apt,366,1,120,2023-10-02,0.97,13,262,0,28217/AL
4050773,Ilda's Home - Big Families & Groups,15554002,Pedro,PORTO,Bonfim,41.157848,-8.5944,Entire home/apt,106,1,201,2024-11-17,1.70,13,256,49,28217/AL
4058828,Alegria 1º,217380031,Mord,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1494,-8.60459,Entire home/apt,85,1,286,2024-11-05,2.44,7,346,9,48302/AL
4070944,Modern house & garden-Porto seaside,8519045,Fien & Ricardo,MATOSINHOS,Matosinhos e Leça da Palmeira,41.19633,-8.69767,Entire home/apt,92,5,98,2024-10-07,0.81,1,280,12,14935/AL
4083992,Spacious Apartment with Private Garden - Downtown,2273533,Renato,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15118,-8.60528,Entire home/apt,76,2,279,2024-11-25,2.25,1,148,19,26464/AL
4091889,Casa Mosteiro - Quinta Do Pomar Maior,21223635,Vânia,AROUCA,Santa Eulália,40.93105,-8.27016,Entire home/apt,440,5,13,2022-08-09,0.11,7,14,0,6332
4116934,Pensão Favorita,2643396,Ema,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15029,-8.61974,Private room,,2,0,,,10,341,0,5525/AL
4142447,Estúdio T0 para 2 pessoas,20809128,Recepção,ESPINHO,Espinho,41.00907,-8.64634,Entire home/apt,61,1,3,2022-11-26,0.09,3,347,0,
4178954,Baixa24 - City Center Private Sun Deck Apt Room 1,252729505,Alex,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14933,-8.60388,Private room,33,1,427,2024-11-20,3.44,15,11,28,1584
4179979,Baixa24 - City Center Private Sun Deck Apt Room 2,252729505,Alex,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14933,-8.60388,Private room,35,1,508,2024-11-21,4.09,15,9,31,1584/AL
4180180,Baixa24 - City Center Private Sun Deck Apt Room 3,252729505,Alex,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14933,-8.60388,Private room,35,1,507,2024-11-05,4.08,15,11,22,1584/AL
4181301,Baixa24 - City Center Private Sun Deck Apt Room 5,252729505,Alex,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14933,-8.60388,Private room,36,1,340,2024-11-05,2.74,15,11,11,1584/AL
4202471,Baixa24 - City Center Private Sun Deck Apt Room 4,252729505,Alex,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14933,-8.60388,Private room,30,1,416,2024-11-08,3.35,15,11,17,1584/AL
4233521,Fabulous Old World in Historic Center,21968129,Kurt & Teresa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.148327,-8.612178,Entire home/apt,116,1,452,2024-12-06,3.65,1,346,46,15533/AL
4238587,Stylish Studio walk-up in lively City Center,16922131,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14554,-8.61492,Entire home/apt,79,1,59,2024-01-16,0.48,92,323,1,24056/AL
4238648,Dazzling City Center Apart in Lively Neighborhood,16922131,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14554,-8.61492,Entire home/apt,69,1,52,2024-07-20,0.42,92,337,2,23947/AL
4278355,Casa da Foz,22212713,Sónia,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.14779,-8.66695,Entire home/apt,61,2,298,2024-12-09,2.44,7,301,14,20333/AL
4281511,Apartamento em casa de charme - Porto 181,3670895,José,PORTO,Bonfim,41.14484,-8.60028,Entire home/apt,68,3,35,2024-11-03,0.52,1,313,3,53789/AL
4287284,Apartamento da Foz,22212713,Sónia,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.14885,-8.66662,Entire home/apt,63,2,137,2024-10-24,1.20,7,331,5,20335/AL
4295305,Amazing Villa in Porto w/ Pool,21361533,Mario,GONDOMAR,Foz do Sousa e Covelo,41.10651,-8.45943,Entire home/apt,395,7,1,2017-07-28,0.01,1,362,0,60499/AL
4321611,Vila Guiomar - Casa da Eira,22438137,Maria Luísa,AROUCA,Alvarenga,40.96871,-8.16229,Entire home/apt,,1,23,2024-12-08,0.23,1,279,2,
4330965,Gold Oporto Home River Front - Ribeira,2010935,Diana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.13977,-8.61503,Entire home/apt,42,2,67,2024-06-11,0.55,13,261,3,39893/AL
4337394,Rustic House with Pool & Jacuzzi -Arouca Portugal,22519813,Maria Elisabete,AROUCA,Rossas,40.90516,-8.29968,Entire home/apt,300,5,186,2024-09-28,1.57,2,359,12,38903/AL
4348561,My Own Private Studio,22572449,Luís,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14486,-8.61101,Entire home/apt,74,3,613,2024-11-04,4.96,7,257,42,20267/AL
4348703,Porto/Gaia Apartment with swimming pool,4676890,Cristina,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.11846,-8.60849,Entire home/apt,70,1,6,2019-09-24,0.07,1,42,0,49356/AL
